Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Uganda,UGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.11328976,0.11328976,0.11328976,0.369318182,0.651162791,1.132939439,1.437235543,1.623481781,1.794080605,1.824581006,1.973029046,3.468663594,4.062171629,3.495778972,3.624841572,2.822934974,3.185284026,2.036068025,1.966649908,1.687200174,2.217225096,1.888036275,1.97598463,2.218538462,2.626699029,2.661729141,2.905917938,2.586000295,2.459881965,2.729977858,2.968526221,2.507998476,1.659177721,1.931366756,2.015782348,2.101510533,2.210910902,2.11670724,2.442355813,2.655734032,1.764607708,1.683245146,1.634674737,1.691687846,1.76615583,1.684322688,1.503426017,1.39447189,1.347344972,1.179385231,2.248163916,2.294709875,1.227503204,0.992555157,0.979131491,1.041162488,1.045656224,1.096078932,1.225631547,1.769798079,2.597144665
Ukraine,UKR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,0.352352877,1.798340267,2.035957432,2.190786309,2.79497911,2.105981713,1.900756188,2.151049237,1.886871078,1.984684246,2.124209046,1.9670586,1.965004365,1.950299309,2.019548652,1.880868041,1.908981904,1.902361022,1.533641241,1.613319917,1.579291679,2.245020521,3.251180763,3.154776603,2.884401519,3.192353265,3.522485271,4.129198321
Upper middle income,UMC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.357179937,2.357179937,2.357179937,2.357179937,2.357179937,2.357179937,2.357179937,2.357179937,2.357179937,2.370810357,2.370810357,2.370810357,2.370810357,2.27343313,2.328061941,2.72607091,3.010014838,3.043928182,2.780822293,2.541174987,2.185377478,2.346002529,2.154671617,2.271362676,2.077443164,2.077443164,2.077443164,2.342644175,2.342644175,2.401435307,2.24447724,2.050866249,2.416060891,2.20621716,2.141364746,2.053686189,1.974179291,1.892876863,1.714495277,1.790421208,1.744633816,1.832174146,1.926548039,1.883460019,1.789573822,1.773271329,1.758059756,1.751448926,1.784201382,1.974604239,1.829446991,1.762106463,1.821147624,1.866418115,1.880293607,1.861373217,1.883546722,1.808951288,1.778949839,1.796336488,1.860978529
Uruguay,URY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.198067633,2.198067633,2.198067633,2.198067633,2.198067633,2.198067633,2.198067633,2.198067633,2.198067633,2.198067633,2.198067633,2.198067633,2.198067633,3.764154627,4.531456225,4.286064169,3.481563539,3.745920161,3.621079858,3.800433839,4.696108629,6.255461279,6.449306894,5.381984036,4.575645756,4.304220644,4.12128018,3.039422209,3.156646909,3.529126741,3.527401664,2.394712193,2.849514812,2.792398452,2.57770557,2.714636675,2.80593839,2.399720747,2.258133682,2.394460971,2.435977288,2.502577662,2.53014006,2.237545322,2.040728013,2.000385866,2.006178078,1.777167088,1.869524688,1.82261338,1.875807858,1.719748932,1.803669825,1.816551302,1.807429456,1.820588136,1.873463798,1.956922916,2.133948636,2.059819,2.321460478
United States,USA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,8.993124587,9.1560315,9.331672945,8.831891186,8.051281106,7.587247177,8.435300286,9.417795933,9.268454275,8.633263795,8.032743584,6.943069609,6.519756924,5.893870591,5.954111197,5.622679096,5.191071429,5.155617351,4.943087248,4.951991535,5.153537467,5.646541256,6.814057094,6.32114426,6.23641653,6.453219205,6.626522658,6.420274023,6.071277702,5.871206008,5.605175294,4.883429398,4.970466808,4.604350295,4.215264675,3.860245792,3.554982206,3.405562244,3.201558499,3.085676783,3.112242147,3.123809803,3.447618099,3.827161045,4.016312736,4.090034876,4.041627237,4.079655081,4.463827356,4.88559968,4.922641677,4.840173995,4.477401219,4.046678879,3.69589465,3.477845166,3.418942337,3.313381294,3.316248808,3.427080181,3.741160091
Uzbekistan,UZB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.527482351,1.108028667,1.234185876,1.402495828,1.402495828,1.637649977,1.151779873,0.834770798,0.597792823,0.538921304,0.538921304,0.538921304,0.538921304,0.538921304,0.538921304,0.538921304,0.538921304,0.538921304,0.538921304,0.538921304,0.538921304,0.538921304,0.538921304,0.538921304,3.555482552,3.555482552,3.555482552
"Venezuela, RB",VEN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.05804441,1.422222222,2.312902133,2.553588071,2.446689113,2.636435539,2.656882591,2.858515494,2.677376171,2.498922878,2.29401644,2.699407872,2.829268293,2.470989761,2.307760848,2.591024555,1.887490748,2.067946824,2.105761268,1.915856359,1.695515342,1.521685775,2.248772616,2.970740103,2.292051756,1.369618956,1.649970536,1.63369834,1.816105083,2.793596941,1.518036556,1.840335277,1.64347885,2.145253855,1.590746925,1.54906216,1.039483384,1.795285052,1.588555205,1.437199004,1.526570129,1.555107911,1.153373596,1.182690627,1.288301812,1.831713749,1.978492217,1.888993106,1.793552852,1.231070415,1.013488628,1.130405341,1.341471732,1.669551783,1.16181681,0.941375969,0.454046014,2.233332199,2.233332199,2.233332199,2.233332199
Vietnam,VNM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,3.953767787,7.101610416,7.286512654,7.91085687,5.595317246,3.374588355,2.258694691,2.649355305,2.649355305,2.649355305,2.649355305,2.649355305,2.649355305,2.649355305,2.649355305,2.649355305,2.128641129,2.01437984,1.780960852,1.938364584,2.304757337,2.156372927,2.26520867,2.305049337,1.982099947,2.156886368,2.176849795,2.285507647,2.361155697,2.442960753,2.267969776,2.28456986,2.28456986,2.28456986
World,WLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.334894423,6.307300452,6.347230577,6.007707083,5.521893701,5.303937391,5.653192197,6.105705688,5.997134161,5.580175145,4.96687741,4.487247436,4.220963019,3.769483048,3.784771733,3.804031935,3.667729489,3.755380081,3.56852055,3.502782766,3.523038797,3.800668977,4.328350458,4.180520722,4.182240696,4.24302715,3.925035406,3.795774808,3.538880859,3.445234849,3.312204083,3.013682387,2.942884733,2.766363935,2.579826482,2.386050334,2.316216886,2.321071302,2.270468888,2.217377852,2.205496634,2.241559966,2.344505318,2.405179381,2.404043391,2.394517635,2.364067977,2.329126848,2.388294724,2.619263533,2.524778684,2.413677392,2.374767694,2.306246334,2.254021137,2.254629817,2.217751768,2.17325915,2.150315996,2.187465727,2.362372926
Kosovo,XKX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.016302794,0.481597271,0.661708667,0.761541227,0.667563281,0.687148342,0.725311468,0.776151353,0.773667433,0.795720484,0.797914334,0.826154037,1.060552509
"Yemen, Rep.",YEM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,6.551183444,7.011218859,7.277043191,7.063920416,8.398759041,6.350578483,5.281345941,5.805752597,6.081568704,5.172722436,4.915392365,5.481014692,6.89560795,6.854552052,5.301366496,4.868317012,4.308466835,4.850723487,4.445829498,5.653648497,4.685557034,4.926461703,4.573884277,4.079527404,3.966891088,3.966891088,3.966891088,3.966891088,3.966891088,3.966891088,3.966891088
South Africa,ZAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.950977129,1.467849136,2.254837304,2.064608481,2.695608798,2.630828861,2.704872973,2.78801853,2.761175265,2.608479274,2.333745094,2.458193034,2.372668861,2.646909828,3.085199282,3.874954708,4.727990612,5.263334559,4.562198887,3.863073729,3.304633661,3.638129163,3.614093296,3.604648205,3.695606959,3.69833383,3.820576325,4.192170492,4.623759023,4.357884741,3.896351478,3.222633894,2.817650615,2.495523698,2.561965901,2.117864047,1.755878798,1.582133557,1.383166723,1.272052931,1.387289131,1.483161018,1.529309559,1.468811238,1.355728578,1.38376969,1.290746983,1.177517253,1.145843314,1.214002043,1.115808251,1.103257676,1.132793112,1.123274262,1.109437883,1.099182075,1.065199645,1.030060552,0.984961398,0.978057397,1.074193443
Zambia,ZMB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,3.00141959,2.361458731,3.664122137,3.220685192,2.388344081,4.195269403,3.410825089,2.337445885,2.705049763,1.429398243,1.719245386,1.451688414,1.051809553,1.007661038,1.007661038,1.64831846,1.64831846,1.64831846,1.64831846,1.64831846,1.580899604,1.674406237,1.6136458,1.652418861,1.552422316,1.441530462,1.382592547,1.31763957,1.357868638,1.359736572,1.633868392,1.75323438,1.429304719,1.309596105,1.409462391,1.219374502,1.154225462
Zimbabwe,ZWE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.1895684,1.1895684,1.1895684,1.1895684,1.1895684,1.1895684,1.322462355,1.360057266,2.068126521,2.422768879,2.438700775,2.288061688,2.182843485,2.625853629,2.976997639,3.399446389,4.626713598,6.538126661,7.99131354,8.520521487,6.629085628,4.864318346,5.122545288,5.560850582,5.677649911,5.48666915,5.503819863,5.823888922,5.208706557,4.931030737,4.741296395,4.597383643,4.393014338,3.812568733,3.598294975,3.675783069,3.330273729,3.46392504,2.826229713,2.505283902,3.416347933,2.867264717,7.079265449,2.298483593,3.036586098,1.627242374,2.215762913,2.215762913,2.215762913,2.215762913,0.816251453,1.407162105,1.859608531,1.868419674,1.888079606,1.88687572,1.742493552,1.544948051,1.222794967,0.698600973,0.698600973
